2021-07-19 23:34:43,915 INFO  SwAddin.cs: 294 - Assembly export called for file Assem1
2021-07-19 23:34:43,915 INFO  SwAddin.cs: 299 - Save is required
2021-07-19 23:34:43,915 INFO  SwAddin.cs: 313 - Saving assembly
2021-07-19 23:34:43,915 INFO  SwAddin.cs: 316 - Opening property manager
2021-07-19 23:34:43,915 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Assem1
2021-07-19 23:34:43,915 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Assem1
2021-07-19 23:34:43,915 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [CoordSys] in Assem1
2021-07-19 23:34:43,915 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-07-19 23:34:43,915 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part4-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1136 - Found 40 in Part4-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part4-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part3-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Part3-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part3-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part1-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1136 - Found 46 in Part1-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Part1-1
2021-07-19 23:34:43,925 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Part2-1
2021-07-19 23:34:43,935 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Part2-1
